StockCode, Year, Month, NetRevenue, NetQuantity, CustomerFrequency, ProductFrequency, NetRevenue_LastMonth, NetRevenue_MA3, NextMonthRevenue
72800C,2011,4,-0.5288314491979291,-0.7404022268072554,-0.3575099991074897,-0.970359387387342,-0.4896263973074133,-0.5026947479375853,-0.6708405744700404
72800C,2011,5,-0.6708405744700404,-0.8615053231942413,-0.3575099991074897,-0.970359387387342,-0.5288314491979291,-0.45535837284688147,0.3624283543252541
72800C,2011,6,0.3624283543252541,-0.2697734897446523,-0.3354731409393179,-0.970359387387342,-0.6708405744700404,-0.5630994736584609,-1.3416811489400808
72800C,2011,7,-1.3416811489400808,-1.7230106463884827,1.4164570834303405,-0.970359387387342,0.3624283543252541,-0.27908122311423844,0.0392050518905158
72800C,2011,9,0.0392050518905158,-0.255989841259312,4.953372819421915,-0.970359387387342,-1.3416811489400808,-0.550031123028289,-1.87051259813801
72800C,2011,10,-1.87051259813801,-2.463412873195738,-0.4236205736120051,-0.970359387387342,0.0392050518905158,-0.31334924757477023,-4.152241489802401
72800C,2011,11,-4.152241489802401,-6.435197496976667,0.07441242098867765,-0.970359387387342,-1.87051259813801,-1.0576628983958583,-1.908494287227061
72800D,2011,4,-0.553225418798493,-1.6294748469721774,-0.24181649372458774,-0.9733333591527448,-0.6316355225795246,-0.3949536471260058,-1.5864943475937876
72800D,2011,5,-1.5864943475937876,-2.2212066804217665,0.8177891031950065,-0.9733333591527448,-0.553225418798493,-0.5712307968586489,-0.5288314491979291
72800D,2011,6,-0.5288314491979291,-0.7404022268072554,-0.3575099991074897,-0.9733333591527448,-1.5864943475937876,-0.9237850963239351,-0.9156537731237471
72800D,2011,7,-0.9156537731237471,-1.3597013572275252,1.4054386543462547,-0.9733333591527448,-0.5288314491979291,-0.8895170718634032,-1.0576628983958583
72800D,2011,8,-1.0576628983958583,-1.4808044536145109,1.669880952364316,-0.9733333591527448,-0.9156537731237471,-1.0103265233051546,-0.876448721233231
72800D,2011,9,-0.876448721233231,-1.6156911984868372,-0.3575099991074897,-0.9733333591527448,-1.0576628983958583,-0.8340493735725115,-2.012521723410121
72800D,2011,10,-2.012521723410121,-2.584515969582724,0.8104434838056159,-0.9733333591527448,-0.876448721233231,-0.9499217975842787,-2.786166371261757
72800E,2011,3,-2.012521723410121,-2.584515969582724,1.9930882054975028,-0.7740772508707471,-2.0536226489250504,-1.717962953734945,-2.1153257967917165
72800E,2011,4,-2.1153257967917165,-2.9616089072290217,2.3089498392412984,-0.7740772508707471,-2.012521723410121,-1.5185902565475284,-1.279978001073415
72800E,2011,5,-1.279978001073415,-1.9927841361331349,1.3834017961780827,-0.7740772508707471,-2.1153257967917165,-2.0604900563756297,1.9136129164658953
72800E,2011,6,1.9136129164658953,1.5329893075747951,-0.3134362827711461,-0.7740772508707471,-1.279978001073415,-1.802608507091751,-1.302476097049565
72800E,2011,7,-1.302476097049565,-1.9790004876477947,2.073890018780799,-0.7740772508707471,1.9136129164658953,-0.49389696046641224,-2.746961319371241
72800E,2011,8,-2.746961319371241,-4.0791040716825755,0.8618628195313501,-0.7740772508707471,-1.302476097049565,-0.22294706055236171,-0.7755405214760495
72800E,2011,9,-0.7755405214760495,-2.1414545294908014,1.10426825938124,-0.7740772508707471,-2.746961319371241,-0.7119414999849706,-2.300331721203172
72800E,2011,10,-2.300331721203172,-4.63243469965722,-0.07704089514893947,-0.774077250870747,-0.7755405214760495,-1.608325979298952,-9.094834583370805
72800E,2011,11,-9.094834583370805,-13.866787062019903,0.8505104986568374,-0.774077250870747,-2.300331721203172,-1.940944520683488,-5.113783097182409
72801C,2011,3,0.0224980959761498,0.4706287370626031,-0.2473257082666307,-1.0179429356337892,-1.2776378179350107,-0.612218125598429,0.1073688273659329
72801C,2011,4,0.1073688273659329,1.5467729560601355,-0.434639002696091,-1.0179429356337892,0.0224980959761498,-0.612218125598429,0.0449961919522996
72801C,2011,8,0.0449961919522996,0.9412574741252062,-0.2803809955188884,-1.0179429356337892,0.1073688273659329,-0.38259029819764273,-0.5815146548364264
72801C,2011,9,-0.5815146548364264,-0.14867039335766652,-0.434639002696091,-1.0179429356337892,0.0449961919522996,0.058287705098127425,-0.6736250671224346
72801C,2011,10,-0.6736250671224346,-0.7404022268072554,-0.3575099991074897,-1.0179429356337892,-0.5815146548364264,-0.14304987850606463,-0.6040127508125762
72801D,2011,7,-0.3255634855731424,-0.1348867448723261,-0.1812151337621153,-1.023890879164595,-0.7207392874561432,-0.6586263364716681,-0.8599639200758601
72801D,2011,9,-0.8599639200758601,-0.6330827789056098,-0.4236205736120051,-1.023890879164595,-0.3255634855731424,-0.7746468636547655,-1.9512628850574454
72801D,2011,10,-1.9512628850574454,-2.1001035840347804,0.7957522450268346,-1.023890879164595,-0.8599639200758601,-0.6354222310350486,-0.6040127508125762
72801G,2011,5,-0.7432373834322931,-0.8615053231942413,-0.2913994246029743,-1.026864850929998,-0.5344004345027178,-0.6429215963604319,-0.7207392874561432
72801G,2011,8,-0.7207392874561432,-0.3908765861316382,-0.1261229883416858,-1.026864850929998,-0.7432373834322931,-0.6736250671224346,-0.7432373834322931
72801G,2011,9,-0.7432373834322931,-0.8615053231942413,3.2124610241363425,-1.026864850929998,-0.7207392874561432,-0.6661257017970513,-0.6736250671224346
72801G,2011,10,-0.6736250671224346,-0.7404022268072554,-0.4236205736120051,-1.026864850929998,-0.7432373834322931,-0.7357380181069099,-1.138413185315294
72802A,2011,3,6.874574591712155,0.6439166874098733,0.5900749021238978,-0.8841142061906563,-0.30841222014478603,2.8917833971399625,-1.255139721958861
72802A,2011,4,-1.255139721958861,-2.342309776808752,-0.28405380521358364,-0.8841142061906563,6.874574591712155,3.078271361023379,-0.41778648687563913
72802A,2011,5,-0.41778648687563913,-1.3597013572275252,-0.0489939847530845,-0.8841142061906563,-1.255139721958861,1.7703408832028362,-0.4422900222167095
72802A,2011,6,-0.4422900222167095,-1.3597013572275252,-0.3024178536870602,-0.8841142061906563,-0.41778648687563913,1.7338827942925514,0.37534658626677464
72802A,2011,7,0.37534658626677464,-2.4909801701664187,-0.22088147846482453,-0.8841142061906563,-0.4422900222167095,-0.7050720770170699,-1.3579437953404563
72802A,2011,8,-1.3579437953404563,-2.9616089072290217,0.24850360051723497,-0.8841142061906563,0.37534658626677464,-0.161576640941858,-0.8063920954093822
72802A,2011,9,-0.8063920954093822,-3.33870184487532,-0.19002987702938406,-0.8841142061906563,-1.3579437953404563,-0.4749624104301304,0.5903094190316176
72802A,2011,10,0.5903094190316176,-2.4909801701664187,0.017116589751430912,-0.8841142061906563,-0.8063920954093822,-0.5963297681610212,3.8664339080982897
72802A,2011,11,3.8664339080982897,1.1834636668991778,0.3917431786103516,-0.8841142061906563,0.5903094190316176,-0.5246754905727402,3.0063604222819222
72802B,2011,3,2.255658179920427,-2.0203514331038153,1.5046045161030277,-0.8216607991171943,-0.5140203669079768,-0.2641981047559427,-3.0864472682063546
72802B,2011,4,-3.0864472682063546,-5.546124876811746,-0.3889912250620209,-0.8216607991171943,2.255658179920427,0.8096523806959657,2.058406534390401
72802B,2011,5,2.058406534390401,-0.6468664273909502,-0.3942380960544427,-0.8216607991171943,-3.0864472682063546,-0.44826981839796814,0.2988293328341744
72802B,2011,6,0.2988293328341744,-2.113887232520121,-0.2583441373507166,-0.8216607991171943,2.058406534390401,0.40920581536815775,0.12429491476131216
72802B,2011,7,0.12429491476131216,-4.469980657814213,-0.2941540318739958,-0.8216607991171943,0.2988293328341744,-0.2430704669939264,2.3261621385342477
72802B,2011,8,2.3261621385342477,-1.6432584954575176,-0.2517330799002651,-0.8216607991171943,0.12429491476131216,0.8271769273286291,1.1427527612666541
72802B,2011,9,1.1427527612666541,-2.248773977392447,0.651778104994779,-0.8216607991171943,2.3261621385342477,0.9164287953765781,1.046406292217827
72802B,2011,10,1.046406292217827,3.1319471175952134,0.1757819685622679,-0.8216607991171943,1.1427527612666541,1.1977366048540714,-2.574544929679787
72802C,2011,3,4.416868787692423,-2.047918730074496,0.9233823819174964,-0.7859731379323588,0.9371446145034634,3.605205928838234,-2.6441572459896454
72802C,2011,4,-2.6441572459896454,-4.1864235195842205,-0.4103984587111021,-0.7859731379323588,4.416868787692423,3.1485886790350466,1.9556024610088056
72802C,2011,5,1.9556024610088056,-1.2661655578112199,-0.2583441373507166,-0.7859731379323588,-2.6441572459896454,0.9032853854020804,0.8749971571228073
72802C,2011,6,0.8749971571228073,-1.2523819093258794,-0.1959063725408965,-0.7859731379323588,1.9556024610088056,1.2427713342371944,5.719232295725501
72802C,2011,7,5.719232295725501,-0.7020010213323113,-0.3260287731529586,-0.7859731379323588,0.8749971571228073,0.06214745738065578,3.067281493585132
72802C,2011,8,3.067281493585132,-2.3974443707501134,-0.29769566979388057,-0.7859731379323588,5.719232295725501,2.8499439712857044,2.460039940606171
72802C,2011,9,2.460039940606171,-2.1414545294908014,0.5606924245663354,-0.7859731379323588,3.067281493585132,3.2205036488111465,-1.96831063129726
72802C,2011,10,-1.96831063129726,-0.6773834643427095,-0.003346207119014332,-0.7859731379323588,2.460039940606171,3.748851243305601,-2.2822857901948694
72803A,2011,3,-0.27733849145445816,-2.975392555714362,-0.44565743178017697,-0.9346717262025063,0.6693890103596165,-0.3665903595024071,-1.09018819119661
72803A,2011,4,-1.09018819119661,-3.9580009752955894,-0.14815984650985758,-0.9346717262025064,-0.27733849145445816,-0.27733849145445816,-0.339485948835114
72803A,2011,6,-0.339485948835114,-0.7404022268072554,-0.4236205736120051,-0.9346717262025064,-1.09018819119661,-0.23271255743048389,-1.3579437953404563
72803A,2011,7,-1.3579437953404563,-2.9616089072290217,-0.3575099991074897,-0.9346717262025064,-0.339485948835114,-0.5690042104953941,1.2455568346482493
72803A,2011,8,1.2455568346482493,-1.6294748469721774,-0.4126021445279192,-0.9346717262025064,-1.3579437953404563,-0.9292059784573935,-0.9156537731237471
72803A,2011,9,-0.9156537731237471,-1.601907550001497,-0.3575099991074897,-0.9346717262025064,1.2455568346482493,-0.1506243031757737,-0.6061307791939851
72803A,2011,10,-0.6061307791939851,0.3081746952195964,0.8214619128897017,-0.9346717262025064,-0.9156537731237471,-0.34268024460531804,-1.0184578465053422
72807A,2011,3,-0.2773384914544582,-2.975392555714362,-0.4544721750474457,-0.8484265450058208,-0.3084122201447862,2.0823126182528475,-1.4918215974123799
72807A,2011,4,-1.4918215974123799,-2.4634128731957383,-0.4089293348332239,-0.8484265450058208,-0.2773384914544582,-0.7507032501201563,7.4303593251300635
72807A,2011,5,7.4303593251300635,0.4017104946359017,-0.3207819021605367,-0.8484265450058208,-1.4918215974123799,-0.6925241030038748,-0.9873841178150145
72807A,2011,6,-0.9873841178150145,-3.3387018448753194,-0.31784365440478046,-0.8484265450058208,7.4303593251300635,1.8870664120877418,0.2988293328341747
72807A,2011,7,0.2988293328341747,-2.1138872325201206,-0.4236205736120051,-0.8484265450058208,-0.9873841178150145,1.650384536634223,-1.4607478687220519
72807A,2011,8,-1.4607478687220519,-3.5809080376492917,-0.3795468572756615,-0.8484265450058208,0.2988293328341747,2.247268180049741,-1.6974297441755706
72807A,2011,9,-1.6974297441755706,-3.7020111340362774,-0.2341035933657276,-0.8484265450058208,-1.4607478687220519,-0.7164342179009641,-1.3579437953404563
72807A,2011,10,-1.3579437953404563,-2.9616089072290217,-0.440148217238134,-0.8484265450058208,-1.6974297441755706,-0.9531160933544829,4.566896647148234
72807B,2011,3,0.46378086359642595,-3.7295784310069577,-0.4330649413983645,-0.8246347708825972,0.6072415529789608,2.785193623061504,-3.2920554149695453
72807B,2011,4,-3.2920554149695453,-6.784723137652285,-0.36730415829334384,-0.8246347708825972,0.46378086359642595,0.706849315073031,4.35349494423432
72807B,2011,5,4.35349494423432,-1.1726297583949146,-0.36118280880218506,-0.8246347708825971,-3.2920554149695453,-0.7403443327980529,-1.8002338175571657
72807B,2011,6,-1.8002338175571657,-4.321310264456547,-0.4089293348332239,-0.8246347708825971,4.35349494423432,0.5084067976204002,-0.9873841178150141
72807B,2011,7,-0.9873841178150141,-3.33870184487532,-0.4148058303447364,-0.8246347708825972,-1.8002338175571657,-0.24626476276413048,0.2677556041438466
72807B,2011,8,0.2677556041438466,-0.9963920680665674,-0.4015837154438333,-0.8246347708825972,-0.9873841178150141,0.5219590029540466,0.09322118607098395
72807B,2011,9,0.09322118607098395,-3.3524854933606596,0.46519937250425764,-0.8246347708825971,0.2677556041438466,-0.8399541104094443,-2.170793495082608
72807B,2011,10,-2.170793495082608,-3.9442173268102487,1.7051399254333912,-0.8246347708825972,0.09322118607098395,-0.20880244253339444,1.07881597272611
72807C,2011,3,1.8121417716262707,-4.739754147558865,0.14272668131001023,-0.6967539849702703,-2.479205715227394,2.441918950253545,-3.497663561732736
72807C,2011,4,-3.497663561732736,-8.023321398492824,-0.06902749217869517,-0.6967539849702703,1.8121417716262707,1.4234641270241848,4.219617142162397
72807C,2011,5,4.219617142162397,-0.6744337243616308,-0.38836160054293023,-0.6967539849702703,-3.497663561732736,-1.3882425017779532,-1.429674140031724
72807C,2011,6,-1.429674140031724,-4.698403202102845,-0.3858431024665677,-0.6967539849702703,4.219617142162397,0.8446984506853106,4.229190959645063
72807C,2011,7,4.229190959645063,-4.902208189401873,-0.3795468572756615,-0.6967539849702702,-1.429674140031724,-0.2359068532006877,0.19602525945257887
72807C,2011,8,0.19602525945257887,-2.7331863629403905,-0.3839542289092959,-0.6967539849702703,4.229190959645063,2.339711320591912,0.36097679021483053
72807C,2011,9,0.36097679021483053,-4.348877561427227,-0.28864481733195285,-0.6967539849702703,0.19602525945257887,0.9985140263553062,4.299694918258883
72807C,2011,10,4.299694918258883,-4.525115251755574,0.7865702207900965,-0.6967539849702703,0.36097679021483053,1.5953976697708245,3.2675367632485663
72807C,2011,11,3.2675367632485663,-6.881208677049669,-0.040730162940020034,-0.6967539849702703,4.299694918258883,1.6188989893087644,-1.0495315751956704
72811,2011,11,-0.4640090649053854,-0.2697734897446523,-0.1922335628462012,-1.0417347097570129,-0.5639160566180977,-0.007017526139230124,-0.646893937659449
72817,2011,9,-0.3722394429448252,9.737482824938075,0.1619302291422742,-0.77705122263615,0.0224980959761498,-0.9841898220448106,-10.433070821939468
72817,2011,10,-10.433070821939468,12.690242512223866,0.057616761519962915,-0.77705122263615,-0.3722394429448252,-0.36432624346698944,-13.377171197824246
72819,2011,3,-1.7285034728658988,-2.342309776808752,-0.1959063725408965,-0.970359387387342,-0.5288314491979291,0.8638591865132298,0.8912598035231832
72819,2011,4,0.8912598035231832,0.4706287370626031,-0.4897311481165206,-0.970359387387342,-1.7285034728658988,0.4720998351574279,-0.4896263973074133
72819,2011,6,-0.4896263973074133,-0.9963920680665674,-0.4566758608642628,-0.970359387387342,0.8912598035231832,-0.4553583728468816,-0.5288314491979291
72819,2011,7,-0.5288314491979291,-0.7404022268072554,-0.4015837154438333,-0.970359387387342,-0.4896263973074133,-0.4422900222167095,0.930464855413699
72819,2011,9,0.930464855413699,0.2146388958032911,2.297931410157213,-0.970359387387342,-0.5288314491979291,-0.042399347660719656,0.25962428094365864
72819,2011,10,0.25962428094365864,-0.6468664273909502,-0.3354731409393179,-0.970359387387342,0.930464855413699,-0.029330997030547718,0.0392050518905158
72819,2011,11,0.0392050518905158,-0.255989841259312,-0.3134362827711461,-0.970359387387342,0.25962428094365864,0.22041922905314293,-2.047609354106272
75011,2011,7,-1.2297445443138284,-0.8752889716795815,-0.3464915700234038,-1.023890879164595,-0.7248597319264904,-0.026137709019004623,-0.39383985006504785
75011,2011,8,-0.39383985006504785,1.4256698596731496,0.17137459692863358,-1.023890879164595,-1.2297445443138284,-0.5437936579351935,-0.9657746408668448
75011,2011,9,-0.9657746408668448,-0.1486703933576664,-0.2473257082666307,-1.023890879164595,-0.39383985006504785,-0.7828147087684556,-0.56981978569637
75011,2011,10,-0.56981978569637,0.9412574741252062,2.275894551989041,-1.023890879164595,-0.9657746408668448,-0.8631196784152403,-0.768854715834321
75049L,2011,4,-2.4864484193996015,5.391555003491924,0.22561917088105654,-0.649170436723823,0.9547401894458099,-0.5941782411420923,-1.8372173218777301
75049L,2011,5,-1.8372173218777301,8.391565116195892,0.10526402242411817,-0.649170436723823,-2.4864484193996015,-1.283063738861773,-3.4575698908142396
75049L,2011,6,-3.4575698908142396,2.3226266483612577,0.12179166605024706,-0.649170436723823,-1.8372173218777301,-1.1229751839438407,-0.39719031107586783
75049L,2011,7,-0.39719031107586783,12.844812385543687,0.40470603635633506,-0.649170436723823,-3.4575698908142396,-2.5937452106971906,-3.496330633190765
75049L,2011,8,-3.496330633190765,6.91076066258138,0.0884123073543398,-0.649170436723823,-0.39719031107586783,-1.897325841255946,2.989982163589075
75049L,2011,9,2.989982163589075,12.577988635780113,-0.08645664363897651,-0.649170436723823,-3.496330633190765,-2.4503636116936245,-2.2845133843167855
75049L,2011,10,-2.2845133843167855,-1.186413406880255,-0.4362130639938176,-0.649170436723823,2.989982163589075,-0.3011795935591861,-6.519178879906041
75049L,2011,11,-6.519178879906041,2.724337142997159,-0.06301743995101194,-0.649170436723823,-2.2845133843167855,-0.930287284639492,-1.0688008690054354
75131,2011,3,-1.2492359928805885,-1.4808044536145109,-0.4787127190324347,-1.0209169073991922,-1.4748924867410187,-0.9375219267424137,-0.02795751554043202
75178,2011,5,-0.7853395169916919,1.6678760524471214,0.12730088059228994,-1.032812794460804,-1.3472501342448693,-0.7248972615986533,-0.116726536643567
75178,2011,10,-0.116726536643567,0.2284225442886314,-0.4897311481165206,-1.032812794460804,-0.7853395169916919,-0.9262348452028455,-0.7432373834322931
78033,2011,9,0.6937829799601807,-1.1174951644535533,-0.060012413837170375,-1.032812794460804,0.7329880318506962,0.8700601296928233,-1.625699399484303
78034B,2011,8,-0.7042544862987724,-0.8615053231942413,-0.4897311481165206,-1.0417347097570129,-1.2999137591541656,-1.1375590726834943,-0.7042544862987724
78124,2011,7,0.786115547003184,3.0935459121202706,-0.4181113590699622,-1.0090210203375802,-0.7432373834322931,0.35949575850152976,0.32344545719173345
78124,2011,9,0.32344545719173345,1.4256698596731496,-0.3464915700234038,-1.0090210203375802,0.786115547003184,0.5861899823199311,-0.5590165588602765
78124,2011,10,-0.5590165588602765,0.3219583437049365,-0.4676942899483487,-1.0090210203375802,0.32344545719173345,0.12210787358754142,-1.7199278401517202
79000,2011,3,-1.1297340334125736,15.40176105815573,0.4578537531148671,-0.7651553355745382,-2.1511985273273053,-1.7707597561485915,-0.7363354695855336
79000,2011,4,-0.7363354695855336,6.56418476188684,-0.3543618765120366,-0.7651553355745382,-1.1297340334125736,-1.0837701320533248,0.48438308594816204
79000,2011,5,0.48438308594816204,15.941308037645035,-0.3354731409393179,-0.7651553355745383,-0.7363354695855336,-1.3390893434418043,-0.6774168143712623
79000,2011,6,-0.6774168143712623,11.017432031234636,-0.3134362827711461,-0.7651553355745382,0.48438308594816204,-0.4605621390166484,-0.5776193883990564
79000,2011,7,-0.5776193883990564,6.200875472725882,0.09896777723321201,-0.7651553355745382,-0.6774168143712623,-0.3097897326695446,0.39973753259135614
79000,2011,8,0.39973753259135614,9.4706590751745,0.22174455845588345,-0.7651553355745382,-0.5776193883990564,-0.2568843722740522,-0.2448131986537066
79030D,2011,5,-2.792070100340029,5.730246735663279,-0.1701967046780294,-0.9673854156219388,-2.3359702038778365,-0.9435737589920161,-2.2398489128619876
79030D,2011,6,-2.2398489128619876,5.2596179986006755,-0.0666234712876219,-0.9673854156219388,-2.792070100340029,-1.8836935377846702,-1.839661024204677
79030D,2011,7,-1.839661024204677,3.9412675868291718,-0.24732570826663067,-0.9673854156219388,-2.2398489128619876,-2.455963072359951,-1.365070887220193
79030D,2011,8,-1.365070887220193,-0.511979682518624,-0.3354731409393179,-0.9673854156219388,-1.839661024204677,-2.290526679135564,-1.365070887220193
79030D,2011,9,-1.365070887220193,-0.511979682518624,-0.3575099991074897,-0.9673854156219388,-1.365070887220193,-1.814860274762286,-0.6825354436100965
79030D,2011,10,-0.6825354436100965,-0.255989841259312,-0.4897311481165206,-0.9673854156219388,-1.365070887220193,-1.523267599548354,-0.5522211874780415
79030G,2011,3,0.31809862664393945,0.6852676328658942,-0.3942380960544427,-0.904932008548477,0.028289236037933374,-0.10365818601339528,-8.047195858523565
79030G,2011,4,-8.047195858523565,26.12480204265611,0.23748517143314896,-0.9049320085484769,0.31809862664393945,0.21206575109595963,-8.66134537190125
79030G,2011,5,-8.66134537190125,33.34963688041924,-0.025040878048549854,-0.9049320085484771,-8.047195858523565,-2.5669359986138978,-0.974128118824028
79051A,2011,4,-3.079094998293641,2.4742467817000016,0.047968191186871435,-0.9495415850295214,0.0958961129828719,-0.3168762716011363,-0.7159493554388285
79051A,2011,5,-0.7159493554388285,-0.255989841259312,-0.4456574317801769,-0.9495415850295212,-3.079094998293641,-1.120555910426468,-3.7088376705247335
79051A,2011,6,-3.7088376705247335,13.089968318298736,-0.12887759561270723,-0.9495415850295212,-0.7159493554388285,-1.233049413583199,-1.1734977927354626
79051A,2011,7,-1.1734977927354626,1.4256698596731496,-0.18121513376211526,-0.9495415850295212,-3.7088376705247335,-2.5012940080857344,-3.6658438946613723
79051A,2011,8,-3.6658438946613723,3.1870817115365764,-0.2473257082666307,-0.9495415850295212,-1.1734977927354626,-1.8660949395663415,-0.6836492406710543
79051A,2011,9,-0.6836492406710543,-0.0137836484853402,-0.4456574317801769,-0.9495415850295212,-3.6658438946613723,-2.8493931193071895,-1.2380980222710112
79051A,2011,10,-1.2380980222710112,0.9412574741252064,-0.434639002696091,-0.9495415850295212,-0.6836492406710543,-1.8409969760226297,-3.3428427469836293
79051A,2011,11,-3.3428427469836293,5.609143639276294,-0.3795468572756615,-0.9495415850295212,-1.2380980222710112,-1.8625303858678126,-0.8504966450577194
79063C,2011,7,-2.8387369878837654,0.7925870807675397,-0.31894549731318905,-1.0179429356337892,-0.7599443393466592,-0.8348659565321483,-1.4669833182978258
79063C,2011,9,-1.4669833182978258,-0.1486703933576664,-0.23630727918254474,-1.0179429356337892,-2.8387369878837654,-1.3802927803866154,-0.6012282581601819
79063C,2011,10,-0.6012282581601819,1.43945350815849,0.2595220296013208,-1.0179429356337892,-1.4669833182978258,-1.6885548818427498,-1.6045372553261061
79063C,2011,11,-1.6045372553261061,-1.7230106463884827,-0.4787127190324347,-1.0179429356337892,-0.6012282581601819,-1.6356495214472575,-0.8022686276630531
79063D,2011,9,-0.7070389789511667,0.2284225442886314,-0.0710308429212562,-1.029838822695401,-2.004725143983417,-1.0493834720243402,-0.8022686276630531
79063D,2011,10,-0.8022686276630531,-0.8615053231942413,-0.4897311481165206,-1.029838822695401,-0.7070389789511667,-1.1043307936982552,-2.4068058829891594
79066K,2011,3,-2.028784369810497,0.294391046734256,-0.3751394856420272,-0.7235197308588969,-2.3290652667550953,-3.812271686263813,-3.030979569915463
79066K,2011,4,-3.030979569915463,-1.1726297583949146,0.8618628195313501,-0.7235197308588969,-2.028784369810497,-2.873191652946451,-3.615278717404284
79066K,2011,5,-3.615278717404284,-0.4735784770436804,1.598261163317758,-0.7235197308588969,-3.030979569915463,-2.4629430688270184,-3.5990160710039083
79066K,2011,6,-3.5990160710039083,-2.6258669150387446,1.1740516435804507,-0.7235197308588969,-3.615278717404284,-2.8916808857100817,-5.8008832947768445
79066K,2011,7,-5.8008832947768445,-4.968176691847497,0.6145603000885331,-0.7235197308588969,-3.5990160710039083,-3.415091452774552,-4.759483042781362
79066K,2011,8,-4.759483042781362,-2.303908571333808,0.9230763144429385,-0.7235197308588969,-5.8008832947768445,-4.338392694395012,-6.397546798952689
79066K,2011,9,-6.397546798952689,-1.6324245869532545,0.4205606085225764,-0.7235197308588968,-4.759483042781362,-4.719794136187372,-4.703680600716986
79066K,2011,10,-4.703680600716986,-4.577300105715859,0.7191479285374756,-0.7235197308588969,-6.397546798952689,-5.652637712170299,-11.283893140942725
79066K,2011,11,-11.283893140942725,-1.1923128868424095,-0.24908865692008447,-0.7235197308588969,-4.703680600716986,-5.286903480817013,-2.837066292292329
79071B,2011,4,-0.4842795667596196,-0.7404022268072554,-0.3134362827711461,-1.026864850929998,-0.6399890005367075,-0.9685591335192392,-1.7814088332613907
79071B,2011,5,-1.7814088332613907,-2.463412873195738,1.1630332144963647,-1.026864850929998,-0.4842795667596196,-0.5909444001824041,-0.4842795667596196
79144B,2011,7,-0.3183238046769172,1.9238658937064332,0.4798906112830388,-1.0149689638683863,-0.6725112700614769,-1.167631593329353,-2.0409235484645434
79144B,2011,8,-2.0409235484645434,-0.889072620164922,-0.4162749542226145,-1.0149689638683863,-0.3183238046769172,-0.5076693050397322,-0.7426804849018143
79144B,2011,9,-0.7426804849018143,-0.6192991304202696,-0.3354731409393179,-1.0149689638683863,-2.0409235484645434,-1.0105862077343126,-0.990835074738394
79144B,2011,10,-0.990835074738394,1.6678760524471212,0.050171877003688636,-1.0149689638683863,-0.7426804849018143,-1.033975946014425,-2.228041454705443
79149B,2011,9,-0.7660702231819266,-0.7404022268072554,-0.4456574317801769,-1.0357867662262068,-0.7894599614620391,-0.7894599614620391,-2.1578722398651053
79149B,2011,11,-2.1578722398651053,-1.4945881020998513,-0.4383118123907863,-1.0357867662262068,-0.7660702231819266,-0.7816633820353349,-0.7894599614620391
79160,2011,3,3.585087561189972,4.425679972377115,0.22095752780702016,-0.90790598031388,-1.5231205041356852,-2.745550308208962,-0.5789523169410271
79160,2011,4,-0.5789523169410271,-0.7404022268072554,-0.4456574317801769,-0.90790598031388,3.585087561189972,0.030404241143360267,-1.5087507080837412
79160,2011,5,-1.5087507080837412,-1.8441137427754686,-0.4126021445279192,-0.90790598031388,-0.5789523169410271,0.4943382467044199,-1.5029595680219572
79160,2011,6,-1.5029595680219572,-1.9790004876477947,-0.4162749542226145,-0.9079059803138799,-1.5087507080837412,0.4991281787217346,-0.3392637940781188
79160,2011,7,-0.3392637940781188,-0.6330827789056098,1.4274755125144263,-0.90790598031388,-1.5029595680219572,-1.196887531015575,3.456556589665842
79160,2011,8,3.456556589665842,4.574350365734782,-0.3134362827711461,-0.90790598031388,-0.3392637940781188,-1.116991356727939,-4.754358366990564
79160,2011,10,-4.754358366990564,-5.909434165972703,0.14304149356955556,-0.90790598031388,3.456556589665842,0.5381110758552553,-7.415222568894575
79160,2011,11,-7.415222568894575,-9.369239107235009,0.7865702207900963,-0.9079059803138799,-4.754358366990564,-0.5456885238009469,-2.3158092677641084
79163,2011,4,-4.253262278576071,8.23206081433396,0.14688919896399824,-0.9525155567949243,-0.2264355471479039,-0.4548014743164026,-0.9057421885916156
79163,2011,5,-0.9057421885916156,9.148700731469564,-0.1481598465098576,-0.9525155567949242,-4.253262278576071,-1.641664831783358,-3.08366277555396
79163,2011,6,-3.08366277555396,7.654112629369713,-0.11195643666214676,-0.9525155567949242,-0.9057421885916156,-1.7951466714385298,-1.1321777357395195
79163,2011,7,-1.1321777357395195,11.435875914336954,-0.2032519919302871,-0.9525155567949242,-3.08366277555396,-2.747555747573882,-0.6793066414437117
79163,2011,8,-0.6793066414437117,6.861525548602173,-0.3134362827711461,-0.9525155567949243,-1.1321777357395195,-1.7071942332950318,-2.004168245452938
79164,2011,4,-4.34938356959192,11.245854575523268,0.05017187700368865,-1.0000991050413717,0.06337384345810218,-0.3581983441144006,-0.5180282223618354
79164,2011,5,-0.5180282223618354,4.211041076573824,-0.3575099991074897,-1.0000991050413717,-4.34938356959192,-1.6383609702726476,-0.7694116143647999
79164,2011,6,-0.7694116143647999,-0.7404022268072554,-0.3795468572756615,-1.0000991050413717,-0.5180282223618354,-1.6013459828318846,-0.6825354436100965
79164,2011,10,-0.6825354436100965,-0.255989841259312,-0.3795468572756615,-1.0000991050413717,-0.7694116143647999,-1.8789411354395185,-0.4219069313459864
