StockCode, Description, Sales, Returns, NetQuantity, Revenue_Sales, Revenue_Returns, NetRevenue, NumTransactions, NumUniqueCustomers, KMeans_Cluster, DBSCAN_Cluster
84826,ASSTD DESIGN 3D PAPER STICKERS,32.31026599562379,10.954520529932651,30.54753227505215,-16.864150250352274,1.3392294033742567,-16.70407999562902,31,29,0,0
84827,ASS DES PHONE SPONGE CRAFT STICKER,10.683149528893225,-1.6627422818477025,10.678740299063282,-9.468253711471558,-1.548403936591712,-9.066094991266915,14,12,0,0
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,-14.135018677977715,2.5368877280786566,-14.166057951575326,-37.32826083205877,-4.366477279694384,-35.97872125169182,112,82,0,0
84832,ZINC WILLIE WINKIE  CANDLE STICK,81.1149136840316,-6.675436779486086,80.43026361228695,-53.91142546358854,-14.396712602859317,-50.8639978562607,189,137,0,0
84836,ZINC METAL HEART DECORATION,95.96806996131816,-23.052242507425046,96.81672695002683,-72.40165863392126,-34.40728012658267,-66.26275534105783,478,311,3,-1
84839,SWEETHEART KEY CABINET,-1.0116336492847795,1.002534490941714,-1.1037115159682132,-0.8430794495938826,2.179886247211921,-1.121928384157923,1,1,0,0
84840,SWEETHEART CARRY-ALL BASKET,-3.6767737542384347,1.797226196652465,-3.809330581937923,-2.093368217577005,5.766038186795053,-2.833724901109455,4,4,0,0
84842,HELLO SAILOR BATHROOM SET,-7.379152243359826,-0.9352925335393326,-7.148032426813242,-4.603499357815051,-0.8709772143328379,-4.391930012665309,9,8,0,0
84843,WHITE SOAP RACK WITH 2 BOTTLES,-24.765697545610877,-3.362163998908505,-23.965594487557905,10.500296121098025,-1.7205903751161766,10.52101241733942,42,36,0,0
84846A,SCENTED CANDLE IN DIGITALIS TIN,-3.707148549235942,-1.0392139261548141,-3.5287231836890074,-2.223625863796651,-0.96775246036982,-2.0471650445922815,10,9,0,0
84847,FLORAL BATHROOM SET,-8.662897856128017,-1.1431353187702955,-8.386630687653781,-5.010708676204292,-1.064527706406802,-4.76460771857216,11,9,0,0
84849A,HELLO SAILOR BLUE SOAP HOLDER,-13.267966560577614,11.058441922548132,-14.246829739647279,-12.088727156329858,5.915489965857729,-12.646739457316984,32,26,0,0
84849B,FAIRY SOAP SOAP HOLDER,-30.07991314086433,-4.920984888140726,-29.016473070317442,-26.61191689246805,-4.919710590218713,-25.40452085368028,58,42,0,0
84849D,HOT BATHS SOAP HOLDER,-58.27587721211319,4.578636145175185,-57.76022291090916,-51.15470914456841,-0.45584931491571373,-50.05577410382768,104,66,0,0
84854,GIRLY PINK TOOL SET,-0.3953655777836398,-0.1039213926154814,-0.3770929376462978,0.563765089284495,-0.096775246036982,0.5654741631930458,1,1,0,0
84856S,SMALL TAHITI BEACH BAG,-1.0116336492847795,1.002534490941714,-1.1037115159682132,-0.8430794495938826,1.4661221033825351,-1.0250280398546,1,1,0,0
84857B,BLUE MONTE CARLO HANDBAG,0.9348194446359126,2.0050689818834275,0.6990512813512344,0.9740562288731661,1.4062656923712114,0.7633952962700385,2,2,0,0
84857C,PINK MONTE CARLO HANDBAG,2.6043905149586415,0.17116335001786276,2.5402152841456256,3.57325162875685,-0.0710691221102504,3.510460134829821,9,8,0,0
84858C,PINK RIVIERA HANDBAG,2.0905413829893247,-0.5196069630774071,2.110937492539044,0.9742959398930463,-0.48387623018491,1.020235084561303,5,4,0,0
84859A,SILVER DISCO HANDBAG,-16.20044856890013,-3.2215631710799233,-15.565180151418781,-12.026659584076944,-3.000032627146442,-11.375562266990727,30,24,0,0
84859B,BLUE DISCO HANDBAG,-6.418728063840958,-1.0392139261548141,-6.192991304202696,-4.9816095820341815,-0.96775246036982,-4.749236714475747,10,10,0,0
84859C,PINK DISCO HANDBAG,-11.014256648061451,-2.1823492449251094,-10.583219811085945,-7.678272150047009,-2.032280166776622,-7.246710515468438,21,17,0,0
84865,NEW BAROQUE BLACK PHOTO ALBUM,-8.169883398927105,-1.1431353187702955,-7.9022183021058385,-3.439021746911881,-1.064527706406802,-3.2247832817980906,11,8,0,0
84870B,BLUE GEISHA GIRL ,-7.651264206843238,-1.0392139261548141,-7.404022268072555,-4.167629226610409,-0.96775246036982,-3.9517580188300085,10,9,0,0
84870C,GREEN GEISHA GIRL ,-7.651264206843238,-1.0392139261548141,-7.404022268072555,-4.167629226610409,-0.96775246036982,-3.9517580188300085,10,10,0,0
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,-2.665140104953655,-0.3117641778464442,-2.584515969582724,-1.2502887679831225,-0.290325738110946,-1.1855274056490024,3,3,0,0
84873A,FUNKY FLOWER PICNIC BAG FOR 4,-1.7767600699691035,-0.2078427852309628,-1.7230106463884827,-0.8335258453220816,-0.193550492073964,-0.7903516037660016,2,2,0,0
84874B,BLUE TRAVEL FIRST AID KIT,-2.890812658785707,-0.7274497483083698,-2.760753659911071,-2.712708525699522,-0.677426722258874,-2.5657471422086138,7,7,0,0
84875B,GREEN SQUARE COMPACT MIRROR,0.23219704825680298,-1.558820889232221,0.39876075465482397,-3.054069887919301,-1.45162869055473,-2.7950827943013823,15,14,0,0
84875D,BLUE SQUARE COMPACT MIRROR,-1.8071348649666108,-0.8313711409238512,-1.6846094409135386,-3.1209451178219063,-0.774201968295856,-2.9525694661344315,8,8,0,0
84876B,GREEN HEART COMPACT MIRROR,0.9413439390606633,-2.1823492449251094,1.1637805384516828,-4.915172633486284,-2.032280166776622,-4.539626758810662,20,17,0,0
84876D,BLUE HEART COMPACT MIRROR,3.1438443818109136,-1.247056711385777,3.2254829170115196,0.5409597781944507,-1.161302952443784,0.6876510495729488,12,12,0,0
84877A,PINK ROUND COMPACT MIRROR,0.4674097223179561,-0.1039213926154814,0.4706287370626031,0.0095536042718007,-0.096775246036982,0.0224980959761498,1,1,0,0
84877B,GREEN ROUND COMPACT MIRROR,6.42525255826571,-0.9352925335393326,6.4155143685291725,1.3649320192447316,-0.8709772143328379,1.4555045573628007,9,8,0,0
84877D,BLUE ROUND COMPACT MIRROR,-0.4049056980127421,-1.1431353187702955,-0.2727232297257297,-2.3817567601184346,-1.064527706406802,-2.1889520151073976,11,11,0,0
84879,ASSORTED COLOUR BIRD ORNAMENT,1080.3333322066119,-96.21904186467758,1072.0150785176136,745.3804380658095,-104.77280508527879,744.4934061183669,1385,679,2,-1
84880,WHITE WIRE EGG HOLDER,-32.80103277569845,2.891448254162023,-32.54519625400645,47.06698854293026,16.021814490749108,43.937693622343964,67,51,0,0
84881,BLUE WIRE SPIRAL CANDLE HOLDER,-4.71401213840617,0.48292752786430704,-4.684619553617504,-1.0880487767287634,2.0241774394773033,-1.3407925299121,6,5,0,0
84882,GREEN WIRE STANDING CANDLE HOLDER,-10.983881853063945,-1.558820889232221,-10.621621016560889,-5.39881078604993,-1.45162869055473,-5.092289232526712,15,12,0,0
84884A,ANT WHITE WIRE HEART SPIRAL,-31.61493604234753,-5.648434636449096,-30.445092669971668,4.485685699822242,-4.670064344055511,5.028754427636412,65,52,0,0
84898F,YELLOW FLOWERS FELT HANDBAG KIT,-12.662993043615776,-1.8705850670786652,-12.237312215047725,-9.80384185333608,-1.7419544286656758,-9.368603482333429,18,15,0,0
84905,PINK BUTTERFLY CUSHION COVER ,-0.5442239269668236,-0.2078427852309628,-0.5119796825186239,1.6902679941203411,-0.193550492073964,1.6822778715601703,2,2,0,0
84906,PINK B'FLY C/COVER W BOBBLES,-7.676868941726194,-0.03667943521310013,-7.538909012944881,-3.6692326714556165,-0.2646196141842144,-3.558922400085412,11,9,0,0
84907,PINK YELLOW PATCH CUSHION COVER,-2.4186328763531995,-0.3117641778464442,-2.342309776808752,-0.39765571411743944,-0.290325738110946,-0.35017960993070113,3,3,0,0
84910A,PINK PAISLEY CUSHION COVER ,-4.837265752706399,-0.6235283556928884,-4.684619553617504,-1.6763655838960845,-0.580651476221892,-1.5635519421036468,6,6,0,0
84912A,PINK ROSE WASHBAG,-25.74695639989815,-3.9490129193882932,-24.86550101622709,-10.08171794752619,-3.677459349405316,-9.378082850455497,38,25,0,0
84912B,GREEN ROSE WASHBAG,-30.316880249235687,-4.988226845543108,-29.241945874624996,-8.92039058747608,-4.645211809775136,-8.108917146046123,46,32,0,0
84913A,SOFT PINK ROSE TOWEL ,-5.555952763739362,-1.0392139261548141,-5.345269629493795,1.3489066319005623,-0.96775246036982,1.4529422194674018,10,10,0,0
84913B,MINT GREEN ROSE TOWEL,-11.604919984679636,-2.0784278523096282,-11.174951644535533,1.6405482770076776,-1.93550492073964,1.87005317224411,20,19,0,0
84915,HAND TOWEL PINK FLOWER AND DAISY,2.799688273793185,-1.1431353187702955,2.875957276335903,0.6422484709251891,-1.064527706406802,0.773748167040178,11,8,0,0
84916,HAND TOWEL PALE BLUE W FLOWERS,-1.0771532993943453,-1.8705850670786652,-0.8536211546710544,2.7952325726191667,-1.7419544286656758,2.9750524457306717,18,17,0,0
84917,WHITE HAND TOWEL WITH BUTTERFLY,6.666989726751614,-1.4548994966167397,6.70990541526343,10.62397913253267,-1.354853444517748,10.592535723653599,14,13,0,0
84919,BLUE CUSHION COVER WITH FLOWER,-5.530348028856406,-0.9352925335393326,-5.331485981008455,3.868831087430289,-0.8709772143328379,3.9086425841222128,9,9,0,0
84920,PINK FLOWER FABRIC PONY,-17.551468266088087,-2.7019562080025166,-16.949499065635912,-6.785828983325068,-2.5161563969615317,-6.306668819296091,26,22,0,0
84921,CREAM AND PINK FLOWERS PONY ,-3.702378489121391,-0.5196069630774071,-3.5809080376492917,-1.8706563498387836,-0.48387623018491,-1.767042060485429,5,5,0,0
84922,PINK BUTTERFLY WASHBAG,-4.072139332022075,-0.5196069630774071,-3.944217326810249,-2.282762325873864,-0.48387623018491,-2.1707934950826075,5,5,0,0
84924A,WAKE UP COCKEREL CALENDAR SIGN ,-15.404947353218299,-2.494113422771554,-14.86317913008647,-4.253858094702545,-2.322605904887568,-3.852304406459233,24,21,0,0
84924F,PSYCHEDELIC METAL SIGN CALENDAR,-1.8023648048520595,-0.3117641778464442,-1.7367942948738229,-2.080184940412388,-0.290325738110946,-1.9985992601481493,3,3,0,0
84925D,LA PALMIERA WALL THERMOMETER,-8.267532278344378,-1.0392139261548141,-8.009537750007484,-6.256580208581333,-0.96775246036982,-5.998360118339848,10,8,0,0
84925F,PSYCHEDELIC WALL THERMOMETER,-4.425835560268906,-1.4548994966167397,-4.189373259565298,-5.554448853550719,-1.354853444517748,-5.2579102508359306,14,14,0,0
84926A,WAKE UP COCKEREL TILE COASTER,36.67535196589768,-3.2215631710799233,36.38804819859815,-15.61738158492329,-3.000032627146442,-14.893490284025733,31,24,0,0
84926D,LA PALMIERA TILE COASTER,32.33587073050674,-3.325484563695405,32.135656176568304,-15.80904938136379,-3.096807873183424,-15.0681342678391,31,25,0,0
84926E,FLOWERS TILE COASTER,50.57263558682594,-3.845091526772812,50.1110992958025,-17.65981095994571,-3.5806841033683336,-16.815684879757768,37,32,0,0
84926F,PSYCHEDELIC TILE COASTER,16.764245979141208,11.889813063471983,15.170388773886021,-12.109450630985041,-0.7761169265905653,-11.758592843667715,24,19,0,0
84927A,WAKE UP COCKEREL TILE HOOK,-9.504838481461208,-0.4523650056750257,-9.289486956304044,-9.585239080530435,-1.2916470721102125,-9.215565952192247,15,12,0,0
84927D,LA PALMIERA TILE HOOK,-6.716444762207326,0.9658550557286135,-6.70497098672132,-7.877938995675306,0.5615760154202509,-7.794470468150683,12,9,0,0
84927E,FLOWERS TILE HOOK,-6.125781425589142,0.8619336631131324,-6.1132391532717305,-6.877625782811581,0.46480076938326886,-6.8012982335498675,12,10,0,0
84927F,PSYCHEDELIC TILE HOOK,-9.358995758082377,1.0636595353202765,-9.312119824732616,-27.19574803437566,-3.361427487367638,-26.188068016236098,41,36,0,0
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,99.15714873019436,14.26777126758042,95.86543686165457,-34.27217081873217,-2.151379376749517,-33.2853075707792,65,58,0,0
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,-12.14914391164646,-2.286270637540591,-11.686931327054157,-6.662043120177793,-2.129055412813604,-6.237945122014215,22,20,0,0
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,-10.526012250975091,0.6174114426690689,-10.409931860738673,-3.3667704373236793,0.6219445802193886,-3.382951534282038,26,21,0,0
84944,SET OF 6 KASHMIR FOLKART BAUBLES,-16.19216964016518,17.758302268269865,-17.85332038570622,-12.866951501428424,8.406073895749078,-13.747307728767579,73,62,0,0
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,346.91621225106485,66.49734723321139,333.5850247607875,-11.823416400099854,-0.10936828800443812,-11.568874864609336,324,209,3,-1
84946,ANTIQUE SILVER TEA GLASS ETCHED,558.9196651216517,74.58482103228785,541.0042755919054,118.52357242259455,-3.878523269119442,116.64731473415715,704,417,3,-1
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,199.93364554657762,4.957620237494197,195.90260312870893,25.291666012614353,-12.648233831808607,26.49605249885711,288,178,3,-1
84949,SILVER HANGING T-LIGHT HOLDER,37.63901030817489,208.0625752841538,14.209557342755204,0.8575653769636364,111.75819032046984,-14.332068597621157,285,166,1,0
84950,ASSORTED COLOUR T-LIGHT HOLDER,70.48725044220281,1.5037907149476633,69.09280334018747,-28.441982285363355,-6.401046039218865,-26.99638017147775,91,67,0,0
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,10.22226430100002,10.85059913731717,8.856294373296338,-10.80090196363412,0.9224909204482395,-10.707174464675578,34,26,0,0
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,4.727061127255673,-3.325484563695405,5.008562585883473,-11.222451973602324,-3.096807873183424,-10.57452002540512,31,24,0,0
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,-1.386164552300015,-0.6235283556928884,-1.2937328547819003,3.252421889483475,-0.580651476221892,3.265315215678614,6,6,0,0
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,-1.4677488170634339,1.8644681540548458,-1.6462082354385945,-0.7211562822041147,3.2600009336894877,-1.149112892962846,14,10,0,0
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,0.4834743369718094,-1.0392139261548141,0.5887820934685121,0.5218525696508493,-0.96775246036982,0.6426548576206484,9,7,0,0
84963A,PINK PAINTED KASHMIRI CHAIR,-0.5186191920838679,-0.1039213926154814,-0.4981960340332837,0.8621866581374841,-0.096775246036982,0.8578458916944512,1,1,0,0
84963B,BLUE PAINTED KASHMIRI CHAIR,-0.6418728063840958,-0.1039213926154814,-0.6192991304202696,0.4358701312046424,-0.096775246036982,0.4401719938353005,1,1,0,0
84968A,SET OF 16 VINTAGE ROSE CUTLERY,-34.486668460675034,5.66064641956692,-34.504513613206754,18.82839808024583,25.733383060791837,14.953139620111767,51,32,0,0
84968B,SET OF 16 VINTAGE IVORY CUTLERY,-1.7767600699691035,-0.2078427852309628,-1.7230106463884827,-0.8335258453220816,-0.193550492073964,-0.7903516037660016,2,2,0,0
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,-38.995842720017556,-0.7702460965452892,-38.231142304232634,-2.08021894800701,7.467516040036866,-3.0518341797840134,50,37,0,0
84968D,SET OF 16 VINTAGE RED CUTLERY,-24.730552690498815,-2.2190286801382095,-24.056180546993133,-0.5469177171680575,-0.020238287711932673,-0.533082622340656,32,27,0,0
84968E,SET OF 16 VINTAGE BLACK CUTLERY,-11.53287584014532,-2.286270637540591,-11.08141584511923,18.541789952091808,-2.129055412813604,18.454935719418778,22,15,0,0
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,-20.73522756312561,-3.117641778464442,-20.032211069251918,7.960305612945174,-2.90325738110946,8.19307304074921,30,25,0,0
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-39.512707477791224,-5.581192679046715,-38.21242422720518,8.66476564852096,-3.771364589239294,9.001105598990204,75,48,0,0
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,213.571866192872,-21.847960101346374,212.23677244104664,-25.230636250096047,-28.033647390583248,-20.913303508823216,337,234,3,-1
84970S,HANGING HEART ZINC T-LIGHT HOLDER,293.24063368328666,-15.777745024341344,289.85109321376024,-72.35874654398741,-32.16582542658859,-66.52501222304961,418,271,3,-1
84971S,SMALL HEART FLOWERS HOOK ,70.24249764791256,-10.948425659838648,70.21523293318313,-25.757112587706974,-10.877250653936477,-23.758252487880046,115,69,0,0
84974,S/2 ZINC HEART DESIGN PLANTERS,-23.518851222264942,-2.9097989932334793,-22.790014989181913,-6.979880038247885,-2.709706889035496,-6.470509576273365,28,26,0,0
84975,HEART SHAPED MIRROR,-1.4069992270684195,-0.2078427852309628,-1.3597013572275252,-1.2058422788434302,-0.193550492073964,-1.15512014122966,2,2,0,0
84976,RECTANGULAR SHAPED MIRROR,10.545585734249343,12.26881919872081,9.018748415139347,-9.497749946311323,1.5368819882288498,-9.51385047959987,31,27,0,0
84978,HANGING HEART JAR T-LIGHT HOLDER,364.079057970748,80.75897954483817,348.88745971100667,23.831658460206356,4.72090306465784,22.70761607339599,602,304,3,-1
84984A,GREEN PEONY CUSHION COVER,-3.727983224004347,-0.6235283556928884,-3.594691686134632,-0.03646801029441993,-0.580651476221892,0.04310031832788652,6,4,0,0
84984B,RED PEONY CUSHION COVER ,-2.9628568033200233,-0.5196069630774071,-2.854289459327376,0.2779789459027388,-0.48387623018491,0.3380343847246911,5,4,0,0
84984D,ORIENTAL RED CUSHION COVER ,-2.4442376112361552,-0.4156855704619256,-2.3560934252940924,0.06379340870317396,-0.387100984147928,0.11505281777614895,4,3,0,0
84985A,SET OF 72 GREEN PAPER DOILIES,-15.179274799386247,3.453851565476348,-15.292456921693052,-13.482319988389992,1.0385123452161338,-13.349983665743343,19,15,0,0
84987,SET OF 36 TEATIME PAPER DOILIES,13.868388554378889,-8.656060152204054,14.57383168333621,-32.714303189365175,-14.594332989119302,-30.069771704713116,243,203,1,0
84988,SET OF 72 PINK HEART PAPER DOILIES,44.568571878180805,-17.831705224555698,45.74264777736966,-22.817458848352764,-22.267881379979407,-19.331806131623853,309,209,1,0
84989A,75 GREEN FAIRY CAKE CASES,-13.8699244517351,-1.7666636744631838,-13.434559530432244,-13.488243919768976,-1.645179182628694,-12.991450577855458,17,16,0,0
84990,60 GOLD AND SILVER FAIRY CAKE CASES,-1.7767600699691035,-0.2078427852309628,-1.7230106463884827,-1.623632475237615,-0.193550492073964,-1.5644405611316277,2,2,0,0
84991,60 TEATIME FAIRY CAKE CASES,528.5046427501828,21.273212749335325,516.9549595762944,-271.9273527324602,-46.98433851554097,-260.03604864944054,664,415,3,-1
84992,72 SWEETHEART FAIRY CAKE CASES,274.38507837247806,0.28113552686771576,269.566861680371,-239.39835471233746,-39.86446632932567,-229.1330955498063,505,325,3,-1
84993A,75 GREEN PETIT FOUR CASES,4.208441935171805,-3.4294059563108865,4.510366551850188,-20.540135556585188,-3.193583119220406,-19.690169916056707,33,30,0,0
84993B,75 BLACK PETIT FOUR CASES,-10.17231602272826,-1.7666636744631838,-9.801466638822667,-12.971548289126373,-1.645179182628694,-12.485229813650168,17,16,0,0
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,-57.21857210185515,-10.245443563625555,-55.0988499446556,131.73255448766946,-2.4457798715246053,129.3940050767163,237,143,1,0
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,-62.511459779524166,-9.157338419139817,-60.4184823800188,212.34929099683913,3.1543933026071445,207.61613738029138,329,202,1,0
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,-80.90360747945128,-25.57689640945606,-76.69258266987303,160.50092142091285,-20.6065338038248,160.04465363708897,310,202,1,0
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,-106.77809431094818,-24.76999292062749,-102.20393047635008,235.15341792932543,-13.924229526658841,232.27654807569644,427,249,1,-1
85006,SET 4 NURSERY DES ROUND BOXES,-2.3257540570504784,-0.9352925335393326,-2.1828054749468224,-4.333498890757585,-0.8709772143328379,-4.127403210687847,9,9,0,0
85008,SET OF 3 CONEY ISLAND OVAL BOXES,-5.602392173390722,-0.7274497483083698,-5.4250217804247605,-2.721234856238179,-0.677426722258874,-2.5741006201657965,7,7,0,0
85014A,BLACK/BLUE POLKADOT UMBRELLA,-147.08953716717957,-20.069062600835547,-142.32654612021827,81.64499223071793,-10.226767004660074,81.37820168572442,257,184,1,0
85014B,RED RETROSPOT UMBRELLA,-148.1953108272612,-29.483112980607437,-142.38264576557967,164.10697024638625,-24.63495963233141,164.12449529465317,305,211,1,0
85015,SET OF 12  VINTAGE POSTCARD SET,116.53941721514691,-11.743117365549399,115.79134812014583,-14.303648275131174,-10.935602802178966,-12.529060085044662,113,103,0,0
85016,SET OF 6 VINTAGE NOTELETS KIT,7.617873786041379,-2.598034815387035,7.769316245794544,-4.408010036772956,-2.4193811509245498,-3.9901930872609976,25,22,0,0
85017A,ENVELOPE 50 ROMANTIC IMAGES,-2.2953792620529714,-0.3117641778464442,-2.2212066804217665,-2.2393431104673156,-0.290325738110946,-2.1545308486822323,2,2,0,0
85017B,ENVELOPE 50 BLOSSOM IMAGES,22.458255780340497,5.379444763909756,21.477618643093503,-40.52601848747263,-3.170784062569404,-39.27397825934391,75,65,0,0
85017C,ENVELOPE 50 CURIOUS IMAGES,-5.088543041421406,-1.1431353187702955,-4.8746408924311915,-7.786313477555046,-1.064527706406802,-7.48394324290047,10,10,0,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,-5.602392173390722,-0.7274497483083698,-5.4250217804247605,-4.1621847172711846,-0.677426722258874,-3.9858383949297265,7,6,0,0
85019A,ROMANTIC IMAGES NOTEBOOK SET,19.496660168514627,-2.9097989932334793,19.47496564987615,6.008563482306022,-2.709706889035496,6.254621845168758,28,25,0,0
85019B,BLOSSOM  IMAGES NOTEBOOK SET,30.91280688878447,-2.598034815387035,30.65780146293487,12.346229471687721,-2.4193811509245498,12.424391098603625,25,21,0,0
85019C,CURIOUS  IMAGES NOTEBOOK SET,6.004282245599113,12.134335283916048,4.571400625753705,2.648778257689097,19.856145474799337,-0.10058252581164462,11,9,0,0
85020,ROUND PINK HEART MIRROR,-6.572356473138694,-1.6627422818477025,-6.275693195114737,-4.178518245288857,-1.548403936591712,-3.8835972666305727,16,11,0,0
85023B,EAU DE NILE JEWELLED PHOTOFRAME,-6.890907846273465,14.035482873183993,-8.306878536722818,-3.9418355376727563,10.889893505658787,-5.340331233346803,14,11,0,0
85023C,PINK LARGE JEWELED PHOTOFRAME,-1.0116336492847795,1.002534490941714,-1.1037115159682132,-0.8430794495938826,0.9492584130233248,-0.9548588250142628,1,1,0,0
85024B,EAU DE NILE JEWELLED PHOTOFRAME,-2.77232910460003,-1.247056711385777,-2.587465709563801,-3.295888964201125,-1.161302952443784,-3.0714140311594087,12,12,0,0
85024C,PINK SMALL JEWELLED PHOTOFRAME,-8.637293121245062,0.06724195740238141,-8.493950135555428,-7.305318864836123,-0.2909071515660921,-7.117726164602371,10,9,0,0
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,0.6692319755772514,-1.1798147539833954,0.7866876008053854,-1.4098235083651833,-1.452210104009876,-1.1840909579184924,22,21,0,0
85025C,PINK HEART SHAPE PHOTO FRAME,-7.793598061601671,-2.0111858949072468,-7.437489045005389,-8.43582801289192,-2.226412072305732,-7.962553328442744,29,28,0,0
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.13931822895408108,-0.9352925335393326,0.23925645279289487,-3.964024567415789,-0.8709772143328379,-3.765419165876583,9,9,0,0
85027L,FRENCH CHATEAU LARGE PLATTER ,-10.593286335394856,3.55777295809183,-10.797858706889235,-6.99765183238484,2.16081078641028,-7.149140683618147,19,17,0,0
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,-2.813998454136839,-0.4156855704619256,-2.71940271445505,-2.263894828350142,-0.387100984147928,-2.1654466645348145,4,4,0,0
85028S,FRENCH CHATEAU SMALL FRUITBOWL,-5.134982451072767,-0.8313711409238512,-4.954393043362156,-3.81157789145311,-0.774201968295856,-3.629201180666256,8,8,0,0
85030,FRENCH CHATEAU OVAL PLATTER,-4.220997681205259,-0.6235283556928884,-4.0791040716825755,-3.395842242525213,-0.580651476221892,-3.2481699968022215,6,6,0,0
85031A,ROMANTIC IMAGES SCRAP BOOK SET,-5.109377716189811,-0.7274497483083698,-4.940609394876817,-3.292499002328187,-0.677426722258874,-3.1337836432970585,7,7,0,0
85031B,BLOSSOM IMAGES SCRAP BOOK SET,-0.8883800349845518,-0.1039213926154814,-0.8615053231942413,-0.561710541818207,-0.096775246036982,-0.537184927155112,1,1,0,0
85031C,CURIOUS IMAGES SCRAP BOOK SET,-0.6418728063840958,-0.1039213926154814,-0.6192991304202696,0.001027273733144,-0.096775246036982,0.0141446180189669,1,1,0,0
85032A,ROMANTIC IMAGES GIFT WRAP SET,-15.52293766458793,-9.976453691086215,-14.160158471613173,-48.56399221591228,-9.290423619550271,-46.318199864475034,96,82,0,0
85032B,BLOSSOM IMAGES GIFT WRAP SET,-13.72057285973587,-9.66468951323977,-12.423364176739348,-47.805388508991705,-9.000097881439325,-45.614389687690256,93,84,0,0
85032C,CURIOUS IMAGES GIFT WRAP SET,-22.908614402372507,4.340230837754943,-22.98395111939672,-46.6160510395322,-5.1230387902901,-44.97551146093852,85,72,0,0
85032D,YULETIDE IMAGES GIFT WRAP SET,9.556541194043168,7.042187045757459,8.619022609064476,-26.22788273686993,-2.6068823933285685,-25.342260807283132,59,58,0,0
85034A,3 GARDENIA MORRIS BOXED CANDLES,-16.613139952831773,-0.15283465387622042,-16.306547429646084,-16.355008254452333,1.1569238209938253,-16.180509997446233,70,58,0,0
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,15.392884850000893,-9.560768120624289,16.17075021907465,-0.8973872692145048,-8.903322635402343,0.32951692205932415,90,80,0,0
85034C,3 ROSE MORRIS BOXED CANDLES,-13.02875177508001,7.268358527130064,-13.596958986554311,-32.44869308340958,16.106417115300758,-33.97746822756366,136,109,0,0
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-45.84985127686876,-1.3632119300488963,-44.900661825460084,-26.4775774402844,3.008642645755455,-26.34925500923336,74,60,0,0
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,-8.126459615080098,-4.4686198824657,-7.495573378927828,-9.03921136332389,-4.161335579590226,-8.29101994223673,43,38,0,0
85035C,ROSE 3 WICK MORRIS BOX CANDLE,-13.072175558927022,-11.535274580318436,-11.581541981992602,-23.523802978957317,-10.742052310105002,-21.58857278985839,107,86,0,0
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,-34.24493129218913,-4.817063495525245,-33.12019469898962,-14.180417396767705,-5.003427426529392,-13.213677277724381,53,48,0,0
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,-7.8799523864796415,2.1701154188774714,-7.979985764475771,-6.576238681723885,6.2990010110128445,-7.29806986239291,43,40,0,0
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,-30.078158706554134,20.2462987780176,-31.76934256170533,-27.899180381753922,18.83058521856945,-29.89001888929398,79,66,0,0
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,-29.9114813084069,-11.84703875816488,-28.092914036078696,-16.57687756707575,-11.032378048215948,-14.743066487471639,110,70,0,0
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,-2.133471924020286,-4.1568557046192565,-1.6412738068964852,-7.409785097388496,-3.87100984147928,-6.734041216758327,40,26,0,0
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,-15.75211908704038,-5.403912416005033,-14.885811998515042,-18.33048725129247,-5.032312793923063,-17.275692135761265,51,38,0,0
